Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00      64/64          double std::normal_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::normal_distribution<double>::param_type const&) [57]
[54]     0.0    0.00    0.00      64         std::normal_distribution<double>::param_type::mean() const [54]
-----------------------------------------------
                0.00    0.00      64/64          double std::normal_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::normal_distribution<double>::param_type const&) [57]
[55]     0.0    0.00    0.00      64         std::normal_distribution<double>::param_type::stddev() const [55]
-----------------------------------------------
                0.00    0.00      64/64          init_velocities(System&, double, double) [15]
[56]     0.0    0.00    0.00      64         double std::normal_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [56]
                0.00    0.00      64/64          double std::normal_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::normal_distribution<double>::param_type const&) [57]
-----------------------------------------------
                0.00    0.00      64/64          double std::normal_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [56]
[57]     0.0    0.00    0.00      64         double std::normal_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::normal_distribution<double>::param_type const&) [57]
                0.00    0.00      80/80          std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, double>::operator()() [52]
                0.00    0.00      64/64          std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, double>::_Adaptor(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [58]
                0.00    0.00      64/64          std::normal_distribution<double>::param_type::stddev() const [55]
                0.00    0.00      64/64          std::normal_distribution<double>::param_type::mean() const [54]
-----------------------------------------------
                0.00    0.00      64/64          double std::normal_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::normal_distribution<double>::param_type const&) [57]
[58]     0.0    0.00    0.00      64         std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, double>::_Adaptor(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [58]
-----------------------------------------------
                0.00    0.00       3/52          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare(char const*) const [139]
                0.00    0.00      10/52          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::c_str() const [105]
                0.00    0.00      13/52          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_is_local() const [71]
                0.00    0.00      13/52          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned long) [84]
                0.00    0.00      13/52          void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [82]
[59]     0.0    0.00    0.00      52         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [59]
-----------------------------------------------
                0.00    0.00       9/33          __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [115]
                0.00    0.00      24/33          std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [63]
[60]     0.0    0.00    0.00      33         __gnu_cxx::new_allocator<double>::max_size() const [60]
-----------------------------------------------
                0.00    0.00      24/24          std::vector<double, std::allocator<double> >::max_size() const [62]
[61]     0.0    0.00    0.00      24         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [61]
-----------------------------------------------
                0.00    0.00      12/24          std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [128]
                0.00    0.00      12/24          std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [125]
[62]     0.0    0.00    0.00      24         std::vector<double, std::allocator<double> >::max_size() const [62]
                0.00    0.00      24/24          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [61]
                0.00    0.00      24/24          std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [63]
-----------------------------------------------
                0.00    0.00      24/24          std::vector<double, std::allocator<double> >::max_size() const [62]
[63]     0.0    0.00    0.00      24         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [63]
                0.00    0.00      24/33          __gnu_cxx::new_allocator<double>::max_size() const [60]
-----------------------------------------------
                0.00    0.00       3/16          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare(char const*) const [139]
                0.00    0.00      13/16          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [89]
[64]     0.0    0.00    0.00      16         std::char_traits<char>::length(char const*) [64]
-----------------------------------------------
                0.00    0.00      16/16          void std::_Destroy<double*>(double*, double*) [67]
[65]     0.0    0.00    0.00      16         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [65]
-----------------------------------------------
                0.00    0.00       6/16          std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [128]
                0.00    0.00      10/16          std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [108]
[66]     0.0    0.00    0.00      16         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [66]
                0.00    0.00       9/9           std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [117]
-----------------------------------------------
                0.00    0.00      16/16          void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [68]
[67]     0.0    0.00    0.00      16         void std::_Destroy<double*>(double*, double*) [67]
                0.00    0.00      16/16          void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [65]
-----------------------------------------------
                0.00    0.00       6/16          std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [128]
                0.00    0.00      10/16          std::vector<double, std::allocator<double> >::~vector() [109]
[68]     0.0    0.00    0.00      16         void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [68]
                0.00    0.00      16/16          void std::_Destroy<double*>(double*, double*) [67]
-----------------------------------------------
                0.00    0.00      13/13          std::allocator<double>::~allocator() [73]
[69]     0.0    0.00    0.00      13         __gnu_cxx::new_allocator<double>::~new_allocator() [69]
-----------------------------------------------
                0.00    0.00      13/13          void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [82]
[70]     0.0    0.00    0.00      13         bool __gnu_cxx::__is_null_pointer<char const>(char const*) [70]
-----------------------------------------------
                0.00    0.00      13/13          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose() [78]
[71]     0.0    0.00    0.00      13         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_is_local() const [71]
                0.00    0.00      13/52          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [59]
                0.00    0.00      13/13          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data() const [72]
-----------------------------------------------
                0.00    0.00      13/13          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_is_local() const [71]
[72]     0.0    0.00    0.00      13         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data() const [72]
                0.00    0.00      13/13          std::pointer_traits<char const*>::pointer_to(char const&) [76]
-----------------------------------------------
                0.00    0.00       3/13          main [1]
                0.00    0.00      10/13          std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [107]
[73]     0.0    0.00    0.00      13         std::allocator<double>::~allocator() [73]
                0.00    0.00      13/13          __gnu_cxx::new_allocator<double>::~new_allocator() [69]
-----------------------------------------------
                0.00    0.00      13/13          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy(char*, char const*, unsigned long) [87]
[74]     0.0    0.00    0.00      13         std::char_traits<char>::copy(char*, char const*, unsigned long) [74]
-----------------------------------------------
                0.00    0.00      13/13          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned long) [84]
[75]     0.0    0.00    0.00      13         std::char_traits<char>::assign(char&, char const&) [75]
-----------------------------------------------
                0.00    0.00      13/13          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data() const [72]
[76]     0.0    0.00    0.00      13         std::pointer_traits<char const*>::pointer_to(char const&) [76]
                0.00    0.00      13/13          char const* std::addressof<char const>(char const&) [96]
-----------------------------------------------
                0.00    0.00      13/13          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data() [83]
[77]     0.0    0.00    0.00      13         std::pointer_traits<char*>::pointer_to(char&) [77]
                0.00    0.00      13/13          char* std::addressof<char>(char&) [97]
-----------------------------------------------
                0.00    0.00      13/13          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::~basic_string() [90]
[78]     0.0    0.00    0.00      13         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose() [78]
                0.00    0.00      13/13          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_is_local() const [71]
-----------------------------------------------
                0.00    0.00      13/13          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [89]
[79]     0.0    0.00    0.00      13         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::_Alloc_hider(char*, std::allocator<char> const&) [79]
-----------------------------------------------
                0.00    0.00      13/13          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::~basic_string() [90]
[80]     0.0    0.00    0.00      13         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::~_Alloc_hider() [80]
-----------------------------------------------
                0.00    0.00      13/13          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [89]
[81]     0.0    0.00    0.00      13         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*) [81]
                0.00    0.00      13/13          void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char const*>(char const*, char const*, std::__false_type) [86]
-----------------------------------------------
                0.00    0.00      13/13          void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char const*>(char const*, char const*, std::__false_type) [86]
[82]     0.0    0.00    0.00      13         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [82]
                0.00    0.00      13/13          bool __gnu_cxx::__is_null_pointer<char const>(char const*) [70]
                0.00    0.00      13/13          std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [95]
                0.00    0.00      13/52          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [59]
                0.00    0.00      13/13          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy_chars(char*, char const*, char const*) [85]
                0.00    0.00      13/13          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned long) [84]
-----------------------------------------------
                0.00    0.00      13/13          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [89]
[83]     0.0    0.00    0.00      13         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data() [83]
                0.00    0.00      13/13          std::pointer_traits<char*>::pointer_to(char&) [77]
-----------------------------------------------
                0.00    0.00      13/13          void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [82]
[84]     0.0    0.00    0.00      13         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned long) [84]
                0.00    0.00      13/13          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_length(unsigned long) [88]
                0.00    0.00      13/52          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [59]
                0.00    0.00      13/13          std::char_traits<char>::assign(char&, char const&) [75]
-----------------------------------------------
                0.00    0.00      13/13          void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [82]
[85]     0.0    0.00    0.00      13         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy_chars(char*, char const*, char const*) [85]
                0.00    0.00      13/13          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy(char*, char const*, unsigned long) [87]
-----------------------------------------------
                0.00    0.00      13/13          void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*) [81]
[86]     0.0    0.00    0.00      13         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char const*>(char const*, char const*, std::__false_type) [86]
                0.00    0.00      13/13          void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [82]
-----------------------------------------------
                0.00    0.00      13/13          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy_chars(char*, char const*, char const*) [85]
[87]     0.0    0.00    0.00      13         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy(char*, char const*, unsigned long) [87]
                0.00    0.00      13/13          std::char_traits<char>::copy(char*, char const*, unsigned long) [74]
-----------------------------------------------
                0.00    0.00      13/13          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned long) [84]
[88]     0.0    0.00    0.00      13         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_length(unsigned long) [88]
-----------------------------------------------
                0.00    0.00      13/13          main [1]
[89]     0.0    0.00    0.00      13         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [89]
                0.00    0.00      13/13          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data() [83]
                0.00    0.00      13/13          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::_Alloc_hider(char*, std::allocator<char> const&) [79]
                0.00    0.00      13/16          std::char_traits<char>::length(char const*) [64]
                0.00    0.00      13/13          void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*) [81]
-----------------------------------------------
                0.00    0.00      13/13          main [1]
[90]     0.0    0.00    0.00      13         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::~basic_string() [90]
                0.00    0.00      13/13          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose() [78]
                0.00    0.00      13/13          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::~_Alloc_hider() [80]
-----------------------------------------------
                0.00    0.00      13/13          std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [95]
[91]     0.0    0.00    0.00      13         std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag) [91]
-----------------------------------------------
                0.00    0.00      13/13          char const* std::addressof<char const>(char const&) [96]
[92]     0.0    0.00    0.00      13         char const* std::__addressof<char const>(char const&) [92]
-----------------------------------------------
                0.00    0.00      13/13          char* std::addressof<char>(char&) [97]
[93]     0.0    0.00    0.00      13         char* std::__addressof<char>(char&) [93]
-----------------------------------------------
                0.00    0.00      13/13          std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [95]
[94]     0.0    0.00    0.00      13         std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&) [94]
-----------------------------------------------
                0.00    0.00      13/13          void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [82]
[95]     0.0    0.00    0.00      13         std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [95]
                0.00    0.00      13/13          std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&) [94]
                0.00    0.00      13/13          std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag) [91]
-----------------------------------------------
                0.00    0.00      13/13          std::pointer_traits<char const*>::pointer_to(char const&) [76]
[96]     0.0    0.00    0.00      13         char const* std::addressof<char const>(char const&) [96]
                0.00    0.00      13/13          char const* std::__addressof<char const>(char const&) [92]
-----------------------------------------------
                0.00    0.00      13/13          std::pointer_traits<char*>::pointer_to(char&) [77]
[97]     0.0    0.00    0.00      13         char* std::addressof<char>(char&) [97]
                0.00    0.00      13/13          char* std::__addressof<char>(char&) [93]
-----------------------------------------------
                0.00    0.00      12/12          decltype (__miter_base(({parm#1}.base)())) std::__miter_base<double*>(std::move_iterator<double*>) [100]
[98]     0.0    0.00    0.00      12         std::move_iterator<double*>::base() const [98]
-----------------------------------------------
                0.00    0.00      12/12          std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double, std::move_iterator<double*> >(double*) [102]
[99]     0.0    0.00    0.00      12         std::move_iterator<double*>::move_iterator(double*) [99]
-----------------------------------------------
                0.00    0.00      12/12          double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [136]
[100]    0.0    0.00    0.00      12         decltype (__miter_base(({parm#1}.base)())) std::__miter_base<double*>(std::move_iterator<double*>) [100]
                0.00    0.00      12/12          std::move_iterator<double*>::base() const [98]
                0.00    0.00      12/12          double* std::__miter_base<double*>(double*) [101]
-----------------------------------------------
                0.00    0.00      12/12          decltype (__miter_base(({parm#1}.base)())) std::__miter_base<double*>(std::move_iterator<double*>) [100]
[101]    0.0    0.00    0.00      12         double* std::__miter_base<double*>(double*) [101]
-----------------------------------------------
                0.00    0.00      12/12          double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [134]
[102]    0.0    0.00    0.00      12         std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double, std::move_iterator<double*> >(double*) [102]
                0.00    0.00      12/12          std::move_iterator<double*>::move_iterator(double*) [99]
-----------------------------------------------
                0.00    0.00      10/10          std::allocator<double>::allocator() [106]
[103]    0.0    0.00    0.00      10         __gnu_cxx::new_allocator<double>::new_allocator() [103]
-----------------------------------------------
                0.00    0.00      10/10          std::__cxx11::stod(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*) [110]
[104]    0.0    0.00    0.00      10         double __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*) [104]
                0.00    0.00      10/10          __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*)::_Save_errno::_Save_errno() [112]
                0.00    0.00      10/10          __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*)::_Range_chk::_S_chk(double, std::integral_constant<bool, false>) [111]
                0.00    0.00      10/10          __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*)::_Save_errno::~_Save_errno() [113]
-----------------------------------------------
                0.00    0.00      10/10          std::__cxx11::stod(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*) [110]
[105]    0.0    0.00    0.00      10         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::c_str() const [105]
                0.00    0.00      10/52          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [59]
-----------------------------------------------
                0.00    0.00       3/10          main [1]
                0.00    0.00       7/10          std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [122]
[106]    0.0    0.00    0.00      10         std::allocator<double>::allocator() [106]
                0.00    0.00      10/10          __gnu_cxx::new_allocator<double>::new_allocator() [103]
-----------------------------------------------
                0.00    0.00      10/10          std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [108]
[107]    0.0    0.00    0.00      10         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [107]
                0.00    0.00      10/13          std::allocator<double>::~allocator() [73]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<double, std::allocator<double> >::~vector() [109]
[108]    0.0    0.00    0.00      10         std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [108]
                0.00    0.00      10/16          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [66]
                0.00    0.00      10/10          std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [107]
-----------------------------------------------
                0.00    0.00       3/10          main [1]
                0.00    0.00       7/10          System::~System() [152]
[109]    0.0    0.00    0.00      10         std::vector<double, std::allocator<double> >::~vector() [109]
                0.00    0.00      10/100031      std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [29]
                0.00    0.00      10/10          std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [108]
                0.00    0.00      10/16          void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [68]
-----------------------------------------------
                0.00    0.00      10/10          main [1]
[110]    0.0    0.00    0.00      10         std::__cxx11::stod(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*) [110]
                0.00    0.00      10/10          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::c_str() const [105]
                0.00    0.00      10/10          double __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*) [104]
-----------------------------------------------
                0.00    0.00      10/10          double __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*) [104]
[111]    0.0    0.00    0.00      10         __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*)::_Range_chk::_S_chk(double, std::integral_constant<bool, false>) [111]
-----------------------------------------------
                0.00    0.00      10/10          double __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*) [104]
[112]    0.0    0.00    0.00      10         __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*)::_Save_errno::_Save_errno() [112]
-----------------------------------------------
                0.00    0.00      10/10          double __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*) [104]
[113]    0.0    0.00    0.00      10         __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*)::_Save_errno::~_Save_errno() [113]
-----------------------------------------------
                0.00    0.00       9/9           std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [117]
[114]    0.0    0.00    0.00       9         __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [114]
-----------------------------------------------
                0.00    0.00       9/9           std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [118]
[115]    0.0    0.00    0.00       9         __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [115]
                0.00    0.00       9/33          __gnu_cxx::new_allocator<double>::max_size() const [60]
-----------------------------------------------
                0.00    0.00       3/9           std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [143]
                0.00    0.00       6/9           std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [128]
[116]    0.0    0.00    0.00       9         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [116]
                0.00    0.00       9/9           std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [118]
-----------------------------------------------
                0.00    0.00       9/9           std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [66]
[117]    0.0    0.00    0.00       9         std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [117]
                0.00    0.00       9/9           __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [114]
-----------------------------------------------
                0.00    0.00       9/9           std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [116]
[118]    0.0    0.00    0.00       9         std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [118]
                0.00    0.00       9/9           __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [115]
-----------------------------------------------
                0.00    0.00       8/8           double* std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long) [120]
[119]    0.0    0.00    0.00       8         double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [119]
